country,lan_name,chip_range,term,red,green,blue,speaker_num
Papua New Guinea,Kamano-Kafe,B10,higo'ge,247.0,228.0,139.0,1
Papua New Guinea,Kamano-Kafe,B10,kaninkruke,247.0,228.0,139.0,2
Papua New Guinea,Kamano-Kafe,B10,masage,247.0,228.0,139.0,2
Papua New Guinea,Kamano-Kafe,B11,agamunke,240.0,232.0,138.0,1
Papua New Guinea,Kamano-Kafe,B11,higo'ge,240.0,232.0,138.0,2
Papua New Guinea,Kamano-Kafe,B11,kaninkruke,240.0,232.0,138.0,2
Papua New Guinea,Kamano-Kafe,B11,masage,240.0,232.0,138.0,2
Papua New Guinea,Kamano-Kafe,B12,agamunke,235.0,232.0,138.0,1
Papua New Guinea,Kamano-Kafe,B12,higo'ge,235.0,232.0,138.0,1
Papua New Guinea,Kamano-Kafe,B12,kaninkruke,235.0,232.0,138.0,1
Papua New Guinea,Kamano-Kafe,B12,masage,235.0,232.0,138.0,2
Papua New Guinea,Kamano-Kafe,B13,agamunke,226.0,233.0,141.0,1
Papua New Guinea,Kamano-Kafe,B13,higo'ge,226.0,233.0,141.0,1
Papua New Guinea,Kamano-Kafe,B13,kaninkruke,226.0,233.0,141.0,1
Papua New Guinea,Kamano-Kafe,B13,masage,226.0,233.0,141.0,2
Papua New Guinea,Kamano-Kafe,B14,agamunke,221.0,234.0,170.0,1
Papua New Guinea,Kamano-Kafe,B14,higo'ge,221.0,234.0,170.0,1
Papua New Guinea,Kamano-Kafe,B14,kaninkruke,221.0,234.0,170.0,1
Papua New Guinea,Kamano-Kafe,B14,masage,221.0,234.0,170.0,2
Papua New Guinea,Kamano-Kafe,B15,higo'ge,216.0,233.0,201.0,3
Papua New Guinea,Kamano-Kafe,B15,masage,216.0,233.0,201.0,2
Papua New Guinea,Kamano-Kafe,B16,higo'ge,210.0,233.0,206.0,3
Papua New Guinea,Kamano-Kafe,B16,masage,210.0,233.0,206.0,2
Papua New Guinea,Kamano-Kafe,B17,higo'ge,207.0,232.0,212.0,3
Papua New Guinea,Kamano-Kafe,B17,masage,207.0,232.0,212.0,2
Papua New Guinea,Kamano-Kafe,B18,higo'ge,204.0,232.0,215.0,3
Papua New Guinea,Kamano-Kafe,B18,masage,204.0,232.0,215.0,2
Papua New Guinea,Kamano-Kafe,B19,higo'ge,204.0,233.0,219.0,3
Papua New Guinea,Kamano-Kafe,B19,masage,204.0,233.0,219.0,2
Papua New Guinea,Kamano-Kafe,B2,higo'ge,242.0,224.0,222.0,2
Papua New Guinea,Kamano-Kafe,B2,masage,242.0,224.0,222.0,2
Papua New Guinea,Kamano-Kafe,B2,taninke,242.0,224.0,222.0,1
Papua New Guinea,Kamano-Kafe,B20,higo'ge,201.0,231.0,221.0,3
Papua New Guinea,Kamano-Kafe,B20,masage,201.0,231.0,221.0,2
Papua New Guinea,Kamano-Kafe,B21,higo'ge,201.0,231.0,223.0,3
Papua New Guinea,Kamano-Kafe,B21,masage,201.0,231.0,223.0,2
Papua New Guinea,Kamano-Kafe,B22,higo'ge,201.0,231.0,225.0,3
Papua New Guinea,Kamano-Kafe,B22,masage,201.0,231.0,225.0,2
Papua New Guinea,Kamano-Kafe,B23,higo'ge,201.0,232.0,229.0,3
Papua New Guinea,Kamano-Kafe,B23,masage,201.0,232.0,229.0,2
Papua New Guinea,Kamano-Kafe,B24,higo'ge,202.0,233.0,234.0,3
Papua New Guinea,Kamano-Kafe,B24,masage,202.0,233.0,234.0,2
Papua New Guinea,Kamano-Kafe,B25,higo'ge,205.0,233.0,237.0,4
Papua New Guinea,Kamano-Kafe,B25,masage,205.0,233.0,237.0,2
Papua New Guinea,Kamano-Kafe,B26,higo'ge,208.0,233.0,239.0,3
Papua New Guinea,Kamano-Kafe,B26,masage,208.0,233.0,239.0,2
Papua New Guinea,Kamano-Kafe,B27,higo'ge,211.0,232.0,241.0,3
Papua New Guinea,Kamano-Kafe,B27,masage,211.0,232.0,241.0,2
Papua New Guinea,Kamano-Kafe,B28,higo'ge,217.0,235.0,246.0,3
Papua New Guinea,Kamano-Kafe,B28,masage,217.0,235.0,246.0,2
Papua New Guinea,Kamano-Kafe,B29,higo'ge,218.0,229.0,239.0,3
Papua New Guinea,Kamano-Kafe,B29,masage,218.0,229.0,239.0,2
Papua New Guinea,Kamano-Kafe,B3,higo'ge,243.0,223.0,218.0,2
Papua New Guinea,Kamano-Kafe,B3,masage,243.0,223.0,218.0,2
Papua New Guinea,Kamano-Kafe,B3,taninke,243.0,223.0,218.0,1
Papua New Guinea,Kamano-Kafe,B30,higo'ge,220.0,229.0,240.0,3
Papua New Guinea,Kamano-Kafe,B30,masage,220.0,229.0,240.0,2
Papua New Guinea,Kamano-Kafe,B31,higo'ge,224.0,229.0,240.0,3
Papua New Guinea,Kamano-Kafe,B31,masage,224.0,229.0,240.0,2
Papua New Guinea,Kamano-Kafe,B32,higo'ge,229.0,229.0,240.0,3
Papua New Guinea,Kamano-Kafe,B32,masage,229.0,229.0,240.0,2
Papua New Guinea,Kamano-Kafe,B33,higo'ge,230.0,227.0,238.0,4
Papua New Guinea,Kamano-Kafe,B33,masage,230.0,227.0,238.0,2
Papua New Guinea,Kamano-Kafe,B34,higo'ge,235.0,225.0,234.0,4
Papua New Guinea,Kamano-Kafe,B34,masage,235.0,225.0,234.0,2
Papua New Guinea,Kamano-Kafe,B35,higo'ge,235.0,225.0,234.0,4
Papua New Guinea,Kamano-Kafe,B35,masage,235.0,225.0,234.0,2
Papua New Guinea,Kamano-Kafe,B36,higo'ge,237.0,225.0,233.0,4
Papua New Guinea,Kamano-Kafe,B36,masage,237.0,225.0,233.0,2
Papua New Guinea,Kamano-Kafe,B37,higo'ge,238.0,225.0,231.0,4
Papua New Guinea,Kamano-Kafe,B37,masage,238.0,225.0,231.0,3
Papua New Guinea,Kamano-Kafe,B38,higo'ge,239.0,225.0,229.0,4
Papua New Guinea,Kamano-Kafe,B38,masage,239.0,225.0,229.0,3
Papua New Guinea,Kamano-Kafe,B39,higo'ge,241.0,225.0,228.0,4
Papua New Guinea,Kamano-Kafe,B39,masage,241.0,225.0,228.0,3
Papua New Guinea,Kamano-Kafe,B39,tap,241.0,225.0,228.0,1
Papua New Guinea,Kamano-Kafe,B4,higo'ge,245.0,224.0,216.0,2
Papua New Guinea,Kamano-Kafe,B4,masage,245.0,224.0,216.0,2
Papua New Guinea,Kamano-Kafe,B4,taninke,245.0,224.0,216.0,1
Papua New Guinea,Kamano-Kafe,B40,higo'ge,240.0,223.0,224.0,4
Papua New Guinea,Kamano-Kafe,B40,masage,240.0,223.0,224.0,3
Papua New Guinea,Kamano-Kafe,B40,tap,240.0,223.0,224.0,1
Papua New Guinea,Kamano-Kafe,B5,higo'ge,245.0,224.0,213.0,3
Papua New Guinea,Kamano-Kafe,B5,masage,245.0,224.0,213.0,2
Papua New Guinea,Kamano-Kafe,B5,taninke,245.0,224.0,213.0,1
Papua New Guinea,Kamano-Kafe,B6,higo'ge,245.0,223.0,208.0,2
Papua New Guinea,Kamano-Kafe,B6,masage,245.0,223.0,208.0,2
Papua New Guinea,Kamano-Kafe,B6,taninke,245.0,223.0,208.0,1
Papua New Guinea,Kamano-Kafe,B7,higo'ge,245.0,225.0,204.0,2
Papua New Guinea,Kamano-Kafe,B7,masage,245.0,225.0,204.0,2
Papua New Guinea,Kamano-Kafe,B8,higo'ge,243.0,227.0,201.0,2
Papua New Guinea,Kamano-Kafe,B8,masage,243.0,227.0,201.0,2
Papua New Guinea,Kamano-Kafe,B9,higo'ge,251.0,228.0,170.0,1
Papua New Guinea,Kamano-Kafe,B9,kaninkruke,251.0,228.0,170.0,1
Papua New Guinea,Kamano-Kafe,B9,masage,251.0,228.0,170.0,2
Papua New Guinea,Kamano-Kafe,C0,fumi,200.0,200.0,200.0,1
Papua New Guinea,Kamano-Kafe,C1,fumi,248.0,183.0,183.0,1
Papua New Guinea,Kamano-Kafe,C1,higo'ge,248.0,183.0,183.0,2
Papua New Guinea,Kamano-Kafe,C10,fumi,232.0,199.0,27.0,1
Papua New Guinea,Kamano-Kafe,C10,kaninkruke,232.0,199.0,27.0,5
Papua New Guinea,Kamano-Kafe,C11,fumi,221.0,201.0,34.0,1
Papua New Guinea,Kamano-Kafe,C11,kaninkruke,221.0,201.0,34.0,4
Papua New Guinea,Kamano-Kafe,C12,agamunke,10.0,206.0,38.0,1
Papua New Guinea,Kamano-Kafe,C12,fumi,10.0,206.0,38.0,1
Papua New Guinea,Kamano-Kafe,C12,kaninkruke,10.0,206.0,38.0,4
Papua New Guinea,Kamano-Kafe,C13,fumi,184.0,195.0,82.0,1
Papua New Guinea,Kamano-Kafe,C13,kaninkruke,184.0,195.0,82.0,1
Papua New Guinea,Kamano-Kafe,C14,fumi,180.0,212.0,68.0,1
Papua New Guinea,Kamano-Kafe,C15,fumi,156.0,205.0,95.0,1
Papua New Guinea,Kamano-Kafe,C16,fumi,149.0,205.0,133.0,1
Papua New Guinea,Kamano-Kafe,C17,fumi,134.0,202.0,149.0,1
Papua New Guinea,Kamano-Kafe,C18,fumi,139.0,206.0,172.0,1
Papua New Guinea,Kamano-Kafe,C19,fumi,135.0,206.0,178.0,1
Papua New Guinea,Kamano-Kafe,C2,fumi,248.0,182.0,177.0,1
Papua New Guinea,Kamano-Kafe,C2,higo'ge,248.0,182.0,177.0,1
Papua New Guinea,Kamano-Kafe,C20,fumi,132.0,206.0,184.0,1
Papua New Guinea,Kamano-Kafe,C21,fumi,129.0,205.0,189.0,1
Papua New Guinea,Kamano-Kafe,C22,fumi,150.0,212.0,202.0,1
Papua New Guinea,Kamano-Kafe,C23,fumi,149.0,212.0,207.0,1
Papua New Guinea,Kamano-Kafe,C24,fumi,149.0,211.0,212.0,1
Papua New Guinea,Kamano-Kafe,C24,masage,149.0,211.0,212.0,1
Papua New Guinea,Kamano-Kafe,C25,fumi,151.0,211.0,217.0,1
Papua New Guinea,Kamano-Kafe,C25,masage,151.0,211.0,217.0,1
Papua New Guinea,Kamano-Kafe,C26,fumi,155.0,209.0,222.0,1
Papua New Guinea,Kamano-Kafe,C26,kunke,155.0,209.0,222.0,1
Papua New Guinea,Kamano-Kafe,C26,masage,155.0,209.0,222.0,1
Papua New Guinea,Kamano-Kafe,C27,fumi,162.0,208.0,224.0,1
Papua New Guinea,Kamano-Kafe,C28,fumi,169.0,205.0,225.0,1
Papua New Guinea,Kamano-Kafe,C29,avoke,160.0,205.0,237.0,1
Papua New Guinea,Kamano-Kafe,C29,fumi,160.0,205.0,237.0,1
Papua New Guinea,Kamano-Kafe,C3,fumi,249.0,181.0,168.0,1
Papua New Guinea,Kamano-Kafe,C3,higo'ge,249.0,181.0,168.0,1
Papua New Guinea,Kamano-Kafe,C30,fumi,172.0,200.0,233.0,1
Papua New Guinea,Kamano-Kafe,C31,fumi,191.0,199.0,226.0,1
Papua New Guinea,Kamano-Kafe,C32,fumi,199.0,197.0,225.0,1
Papua New Guinea,Kamano-Kafe,C33,fumi,203.0,196.0,223.0,1
Papua New Guinea,Kamano-Kafe,C33,higo'ge,203.0,196.0,223.0,1
Papua New Guinea,Kamano-Kafe,C34,fumi,208.0,195.0,221.0,1
Papua New Guinea,Kamano-Kafe,C35,fumi,224.0,187.0,217.0,1
Papua New Guinea,Kamano-Kafe,C36,fumi,232.0,186.0,215.0,1
Papua New Guinea,Kamano-Kafe,C37,fumi,239.0,185.0,211.0,1
Papua New Guinea,Kamano-Kafe,C38,fumi,244.0,185.0,204.0,1
Papua New Guinea,Kamano-Kafe,C39,fumi,246.0,183.0,197.0,1
Papua New Guinea,Kamano-Kafe,C4,fumi,250.0,183.0,161.0,1
Papua New Guinea,Kamano-Kafe,C4,higo'ge,250.0,183.0,161.0,1
Papua New Guinea,Kamano-Kafe,C40,fumi,248.0,183.0,189.0,1
Papua New Guinea,Kamano-Kafe,C5,fumi,250.0,185.0,151.0,1
Papua New Guinea,Kamano-Kafe,C5,higo'ge,250.0,185.0,151.0,1
Papua New Guinea,Kamano-Kafe,C6,fumi,247.0,188.0,142.0,1
Papua New Guinea,Kamano-Kafe,C7,fumi,252.0,187.0,112.0,1
Papua New Guinea,Kamano-Kafe,C7,kaninkruke,252.0,187.0,112.0,2
Papua New Guinea,Kamano-Kafe,C8,fumi,253.0,187.0,67.0,1
Papua New Guinea,Kamano-Kafe,C8,kaninkruke,253.0,187.0,67.0,10
Papua New Guinea,Kamano-Kafe,C9,fumi,248.0,192.0,19.0,1
Papua New Guinea,Kamano-Kafe,C9,kaninkruke,248.0,192.0,19.0,15
Papua New Guinea,Kamano-Kafe,D10,kaninkruke,204.0,174.0,44.0,1
Papua New Guinea,Kamano-Kafe,D11,kaninkruke,193.0,177.0,48.0,1
Papua New Guinea,Kamano-Kafe,D12,kaninkruke,183.0,180.0,51.0,1
Papua New Guinea,Kamano-Kafe,D15,kahef'a,128.0,192.0,68.0,1
Papua New Guinea,Kamano-Kafe,D15,masage,128.0,192.0,68.0,1
Papua New Guinea,Kamano-Kafe,D16,kahef'a,105.0,191.0,96.0,1
Papua New Guinea,Kamano-Kafe,D16,masage,105.0,191.0,96.0,1
Papua New Guinea,Kamano-Kafe,D21,yafasi'na,52.0,190.0,168.0,1
Papua New Guinea,Kamano-Kafe,D27,higo'ge,13.0,183.0,209.0,1
Papua New Guinea,Kamano-Kafe,D27,kunke,13.0,183.0,209.0,1
Papua New Guinea,Kamano-Kafe,D28,kunke,97.0,184.0,227.0,1
Papua New Guinea,Kamano-Kafe,D29,higo'ge,120.0,179.0,225.0,1
Papua New Guinea,Kamano-Kafe,D30,higo'ge,138.0,175.0,221.0,1
Papua New Guinea,Kamano-Kafe,D32,higo'ge,172.0,169.0,212.0,1
Papua New Guinea,Kamano-Kafe,D33,higo'ge,181.0,166.0,209.0,1
Papua New Guinea,Kamano-Kafe,D38,nunumeke,242.0,145.0,181.0,1
Papua New Guinea,Kamano-Kafe,D6,agamunke,247.0,146.0,33.0,1
Papua New Guinea,Kamano-Kafe,D6,kaninkruke,247.0,146.0,33.0,1
Papua New Guinea,Kamano-Kafe,D7,kaninkruke,234.0,155.0,30.0,2
Papua New Guinea,Kamano-Kafe,D8,kaninkruke,229.0,162.0,35.0,5
Papua New Guinea,Kamano-Kafe,D9,kaninkruke,216.0,169.0,39.0,3
Papua New Guinea,Kamano-Kafe,E1,fitu,236.0,106.0,118.0,1
Papua New Guinea,Kamano-Kafe,E10,kaninkruke,175.0,147.0,48.0,1
Papua New Guinea,Kamano-Kafe,E11,kaninkruke,165.0,151.0,51.0,1
Papua New Guinea,Kamano-Kafe,E12,kaninkruke,156.0,154.0,54.0,1
Papua New Guinea,Kamano-Kafe,E15,kahef'a,90.0,167.0,69.0,1
Papua New Guinea,Kamano-Kafe,E15,masage,90.0,167.0,69.0,1
Papua New Guinea,Kamano-Kafe,E15,yafasi'na,90.0,167.0,69.0,1
Papua New Guinea,Kamano-Kafe,E16,kahef'a,43.0,171.0,74.0,1
Papua New Guinea,Kamano-Kafe,E16,masage,43.0,171.0,74.0,1
Papua New Guinea,Kamano-Kafe,E16,yafasi'na,43.0,171.0,74.0,3
Papua New Guinea,Kamano-Kafe,E2,fitu,237.0,106.0,105.0,2
Papua New Guinea,Kamano-Kafe,E20,yafasi'na,22.0,168.0,138.0,1
Papua New Guinea,Kamano-Kafe,E21,yafasi'na,24.0,166.0,146.0,1
Papua New Guinea,Kamano-Kafe,E26,kunke,14.0,161.0,191.0,1
Papua New Guinea,Kamano-Kafe,E27,kunke,39.0,158.0,196.0,1
Papua New Guinea,Kamano-Kafe,E27,movege,39.0,158.0,196.0,1
Papua New Guinea,Kamano-Kafe,E28,kunke,20.0,158.0,214.0,1
Papua New Guinea,Kamano-Kafe,E28,movege,20.0,158.0,214.0,3
Papua New Guinea,Kamano-Kafe,E29,kunke,65.0,154.0,212.0,1
Papua New Guinea,Kamano-Kafe,E29,movege,65.0,154.0,212.0,2
Papua New Guinea,Kamano-Kafe,E3,fitu,238.0,107.0,88.0,2
Papua New Guinea,Kamano-Kafe,E3,krogronke,238.0,107.0,88.0,1
Papua New Guinea,Kamano-Kafe,E30,kunke,97.0,149.0,207.0,2
Papua New Guinea,Kamano-Kafe,E31,kunke,131.0,144.0,199.0,1
Papua New Guinea,Kamano-Kafe,E32,kunke,145.0,140.0,195.0,1
Papua New Guinea,Kamano-Kafe,E33,higo'ge,159.0,137.0,192.0,1
Papua New Guinea,Kamano-Kafe,E38,paseke,212.0,118.0,155.0,1
Papua New Guinea,Kamano-Kafe,E39,paseke,30.0,107.0,144.0,1
Papua New Guinea,Kamano-Kafe,E4,fitu,242.0,104.0,49.0,2
Papua New Guinea,Kamano-Kafe,E40,paseke,233.0,105.0,131.0,1
Papua New Guinea,Kamano-Kafe,E5,kanupase,36.0,112.0,35.0,1
Papua New Guinea,Kamano-Kafe,E5,krogronke,36.0,112.0,35.0,1
Papua New Guinea,Kamano-Kafe,E7,kagu,208.0,132.0,41.0,1
Papua New Guinea,Kamano-Kafe,E7,kaninkruke,208.0,132.0,41.0,1
Papua New Guinea,Kamano-Kafe,E8,kaninkruke,197.0,138.0,43.0,1
Papua New Guinea,Kamano-Kafe,E9,kaninkruke,186.0,144.0,45.0,1
Papua New Guinea,Kamano-Kafe,F1,koranke,219.0,61.0,93.0,5
Papua New Guinea,Kamano-Kafe,F1,paseke,219.0,61.0,93.0,2
Papua New Guinea,Kamano-Kafe,F10,agamunke,145.0,120.0,45.0,1
Papua New Guinea,Kamano-Kafe,F10,tavatage,145.0,120.0,45.0,1
Papua New Guinea,Kamano-Kafe,F11,tavatage,136.0,125.0,47.0,1
Papua New Guinea,Kamano-Kafe,F15,kahef'a,74.0,138.0,63.0,1
Papua New Guinea,Kamano-Kafe,F15,yafasi'na,74.0,138.0,63.0,1
Papua New Guinea,Kamano-Kafe,F16,kahef'a,13.0,143.0,69.0,1
Papua New Guinea,Kamano-Kafe,F16,yafasi'na,13.0,143.0,69.0,1
Papua New Guinea,Kamano-Kafe,F17,yafasi'na,7.0,141.0,83.0,11
Papua New Guinea,Kamano-Kafe,F18,kahef'a,8.0,140.0,99.0,1
Papua New Guinea,Kamano-Kafe,F18,yafasi'na,8.0,140.0,99.0,5
Papua New Guinea,Kamano-Kafe,F19,yafasi'na,7.0,139.0,107.0,4
Papua New Guinea,Kamano-Kafe,F2,koranke,221.0,65.0,74.0,3
Papua New Guinea,Kamano-Kafe,F2,paseke,221.0,65.0,74.0,1
Papua New Guinea,Kamano-Kafe,F20,yafasi'na,12.0,139.0,114.0,3
Papua New Guinea,Kamano-Kafe,F21,yafasi'na,15.0,138.0,122.0,2
Papua New Guinea,Kamano-Kafe,F26,kunke,12.0,134.0,160.0,2
Papua New Guinea,Kamano-Kafe,F27,kunke,13.0,133.0,169.0,2
Papua New Guinea,Kamano-Kafe,F28,kunke,18.0,131.0,179.0,2
Papua New Guinea,Kamano-Kafe,F28,movege,18.0,131.0,179.0,3
Papua New Guinea,Kamano-Kafe,F29,kunke,19.0,128.0,194.0,1
Papua New Guinea,Kamano-Kafe,F29,movege,19.0,128.0,194.0,7
Papua New Guinea,Kamano-Kafe,F3,fitu,219.0,68.0,52.0,1
Papua New Guinea,Kamano-Kafe,F3,koranke,219.0,68.0,52.0,3
Papua New Guinea,Kamano-Kafe,F30,kunke,41.0,123.0,191.0,1
Papua New Guinea,Kamano-Kafe,F30,movege,41.0,123.0,191.0,3
Papua New Guinea,Kamano-Kafe,F32,kunke,123.0,111.0,178.0,1
Papua New Guinea,Kamano-Kafe,F38,paseke,198.0,79.0,134.0,1
Papua New Guinea,Kamano-Kafe,F39,fitu,213.0,64.0,122.0,1
Papua New Guinea,Kamano-Kafe,F39,koranke,213.0,64.0,122.0,2
Papua New Guinea,Kamano-Kafe,F39,nunumeke,213.0,64.0,122.0,1
Papua New Guinea,Kamano-Kafe,F39,paseke,213.0,64.0,122.0,1
Papua New Guinea,Kamano-Kafe,F4,fitu,216.0,75.0,39.0,1
Papua New Guinea,Kamano-Kafe,F4,koranke,216.0,75.0,39.0,4
Papua New Guinea,Kamano-Kafe,F40,koranke,216.0,62.0,107.0,4
Papua New Guinea,Kamano-Kafe,F40,paseke,216.0,62.0,107.0,1
Papua New Guinea,Kamano-Kafe,F9,tavatage,153.0,117.0,43.0,1
Papua New Guinea,Kamano-Kafe,G1,koranke,189.0,30.0,73.0,8
Papua New Guinea,Kamano-Kafe,G10,tavatage,115.0,95.0,38.0,1
Papua New Guinea,Kamano-Kafe,G11,higo'ge,109.0,98.0,40.0,1
Papua New Guinea,Kamano-Kafe,G11,tavatage,109.0,98.0,40.0,1
Papua New Guinea,Kamano-Kafe,G12,higo'ge,102.0,100.0,42.0,1
Papua New Guinea,Kamano-Kafe,G17,yafasi'na,10.0,112.0,67.0,7
Papua New Guinea,Kamano-Kafe,G18,kahef'a,11.0,111.0,78.0,1
Papua New Guinea,Kamano-Kafe,G18,yafasi'na,11.0,111.0,78.0,8
Papua New Guinea,Kamano-Kafe,G19,yafasi'na,12.0,111.0,86.0,4
Papua New Guinea,Kamano-Kafe,G2,koranke,189.0,31.0,53.0,7
Papua New Guinea,Kamano-Kafe,G20,yafasi'na,13.0,110.0,91.0,6
Papua New Guinea,Kamano-Kafe,G21,yafasi'na,13.0,109.0,97.0,2
Papua New Guinea,Kamano-Kafe,G26,kunke,18.0,106.0,128.0,1
Papua New Guinea,Kamano-Kafe,G27,hokonke,22.0,105.0,136.0,1
Papua New Guinea,Kamano-Kafe,G27,kunke,22.0,105.0,136.0,1
Papua New Guinea,Kamano-Kafe,G27,movege,22.0,105.0,136.0,1
Papua New Guinea,Kamano-Kafe,G28,hokonke,18.0,104.0,145.0,1
Papua New Guinea,Kamano-Kafe,G28,movege,18.0,104.0,145.0,7
Papua New Guinea,Kamano-Kafe,G29,hokonke,19.0,102.0,157.0,1
Papua New Guinea,Kamano-Kafe,G29,movege,19.0,102.0,157.0,4
Papua New Guinea,Kamano-Kafe,G3,koranke,186.0,35.0,38.0,5
Papua New Guinea,Kamano-Kafe,G30,hokonke,31.0,98.0,165.0,1
Papua New Guinea,Kamano-Kafe,G30,movege,31.0,98.0,165.0,3
Papua New Guinea,Kamano-Kafe,G31,hokonke,71.0,90.0,168.0,1
Papua New Guinea,Kamano-Kafe,G32,kunke,99.0,85.0,160.0,1
Papua New Guinea,Kamano-Kafe,G36,nunumeke,145.0,69.0,131.0,2
Papua New Guinea,Kamano-Kafe,G37,nunumeke,152.0,66.0,121.0,1
Papua New Guinea,Kamano-Kafe,G38,koranke,158.0,62.0,109.0,1
Papua New Guinea,Kamano-Kafe,G38,paseke,158.0,62.0,109.0,1
Papua New Guinea,Kamano-Kafe,G39,koranke,162.0,59.0,97.0,2
Papua New Guinea,Kamano-Kafe,G39,nunumeke,162.0,59.0,97.0,1
Papua New Guinea,Kamano-Kafe,G39,paseke,162.0,59.0,97.0,1
Papua New Guinea,Kamano-Kafe,G4,koranke,177.0,52.0,36.0,1
Papua New Guinea,Kamano-Kafe,G40,koranke,165.0,60.0,88.0,4
Papua New Guinea,Kamano-Kafe,G40,paseke,165.0,60.0,88.0,1
Papua New Guinea,Kamano-Kafe,G6,kepaseke,145.0,79.0,34.0,1
Papua New Guinea,Kamano-Kafe,G7,kepaseke,138.0,84.0,34.0,1
Papua New Guinea,Kamano-Kafe,G9,tavatage,121.0,93.0,36.0,1
Papua New Guinea,Kamano-Kafe,H0,haninke,72.0,71.0,73.0,1
Papua New Guinea,Kamano-Kafe,H0,hinunke,72.0,71.0,73.0,1
Papua New Guinea,Kamano-Kafe,H1,koranke,139.0,23.0,56.0,1
Papua New Guinea,Kamano-Kafe,H10,tavatage,84.0,70.0,30.0,1
Papua New Guinea,Kamano-Kafe,H11,higo'ge,80.0,73.0,30.0,1
Papua New Guinea,Kamano-Kafe,H11,osqpake,80.0,73.0,30.0,1
Papua New Guinea,Kamano-Kafe,H11,tavatage,80.0,73.0,30.0,1
Papua New Guinea,Kamano-Kafe,H12,higo'ge,75.0,74.0,31.0,1
Papua New Guinea,Kamano-Kafe,H17,yafasi'na,13.0,84.0,51.0,3
Papua New Guinea,Kamano-Kafe,H18,yafasi'na,11.0,84.0,58.0,1
Papua New Guinea,Kamano-Kafe,H2,koranke,139.0,23.0,43.0,1
Papua New Guinea,Kamano-Kafe,H27,movege,14.0,79.0,104.0,2
Papua New Guinea,Kamano-Kafe,H28,hokonke,11.0,78.0,110.0,1
Papua New Guinea,Kamano-Kafe,H28,movege,11.0,78.0,110.0,4
Papua New Guinea,Kamano-Kafe,H29,hokonke,6.0,76.0,119.0,1
Papua New Guinea,Kamano-Kafe,H29,movege,6.0,76.0,119.0,5
Papua New Guinea,Kamano-Kafe,H30,hokonke,13.0,74.0,133.0,1
Papua New Guinea,Kamano-Kafe,H30,movege,13.0,74.0,133.0,5
Papua New Guinea,Kamano-Kafe,H31,hokonke,48.0,63.0,149.0,4
Papua New Guinea,Kamano-Kafe,H31,movege,48.0,63.0,149.0,2
Papua New Guinea,Kamano-Kafe,H32,hokonke,78.0,58.0,135.0,3
Papua New Guinea,Kamano-Kafe,H32,kunke,78.0,58.0,135.0,2
Papua New Guinea,Kamano-Kafe,H32,movege,78.0,58.0,135.0,2
Papua New Guinea,Kamano-Kafe,H33,kunke,94.0,52.0,129.0,1
Papua New Guinea,Kamano-Kafe,H33,movege,94.0,52.0,129.0,2
Papua New Guinea,Kamano-Kafe,H34,kipanke,102.0,45.0,123.0,1
Papua New Guinea,Kamano-Kafe,H34,movege,102.0,45.0,123.0,2
Papua New Guinea,Kamano-Kafe,H35,kipanke,111.0,43.0,116.0,1
Papua New Guinea,Kamano-Kafe,H35,movege,111.0,43.0,116.0,1
Papua New Guinea,Kamano-Kafe,H36,kipanke,118.0,38.0,109.0,1
Papua New Guinea,Kamano-Kafe,H36,movege,118.0,38.0,109.0,1
Papua New Guinea,Kamano-Kafe,H36,nunumeke,118.0,38.0,109.0,1
Papua New Guinea,Kamano-Kafe,H37,kipanke,130.0,28.0,87.0,1
Papua New Guinea,Kamano-Kafe,H37,nunumeke,130.0,28.0,87.0,2
Papua New Guinea,Kamano-Kafe,H38,kipanke,130.0,28.0,87.0,1
Papua New Guinea,Kamano-Kafe,H38,nunumeke,130.0,28.0,87.0,1
Papua New Guinea,Kamano-Kafe,H39,fitu,134.0,25.0,77.0,1
Papua New Guinea,Kamano-Kafe,H39,nunumeke,134.0,25.0,77.0,1
Papua New Guinea,Kamano-Kafe,H40,nunumeke,137.0,24.0,66.0,1
Papua New Guinea,Kamano-Kafe,H9,tavatage,89.0,70.0,32.0,1
Papua New Guinea,Kamano-Kafe,I0,haninke,48.0,49.0,49.0,2
Papua New Guinea,Kamano-Kafe,I0,hinunke,48.0,49.0,49.0,1
Papua New Guinea,Kamano-Kafe,I0,kipanke,48.0,49.0,49.0,1
Papua New Guinea,Kamano-Kafe,I1,koranke,97.0,12.0,46.0,1
Papua New Guinea,Kamano-Kafe,I2,koranke,98.0,12.0,37.0,1
Papua New Guinea,Kamano-Kafe,I21,hokonke,8.0,56.0,50.0,1
Papua New Guinea,Kamano-Kafe,I28,hokonke,1.0,52.0,77.0,1
Papua New Guinea,Kamano-Kafe,I29,hokonke,10.0,51.0,85.0,1
Papua New Guinea,Kamano-Kafe,I30,hokonke,23.0,51.0,94.0,1
Papua New Guinea,Kamano-Kafe,I31,hokonke,44.0,43.0,110.0,5
Papua New Guinea,Kamano-Kafe,I31,movege,44.0,43.0,110.0,1
Papua New Guinea,Kamano-Kafe,I32,hokonke,54.0,38.0,95.0,2
Papua New Guinea,Kamano-Kafe,I32,kunke,54.0,38.0,95.0,1
Papua New Guinea,Kamano-Kafe,I32,movege,54.0,38.0,95.0,1
